step,load_pressure,outage_severity,solar_factor,grid_support
634,0.658547,0.000000,1.000000,0.000000
635,0.624328,0.000000,1.000000,0.000000
636,0.517721,0.000000,1.000000,0.000000
637,0.444474,0.000000,1.000000,0.000000
638,0.410134,0.000000,1.000000,0.000000
639,0.391246,0.000000,1.000000,0.000000
640,0.391761,0.000000,1.000000,0.000000
641,0.384559,0.000000,1.000000,0.000000
642,0.381243,0.000000,1.000000,0.000000
643,0.374406,0.000000,1.000000,0.000000
644,0.397095,0.000000,1.000000,0.000000
645,0.441715,0.000000,1.000000,0.000000
646,0.444083,0.000000,1.000000,0.000000
647,0.435756,0.000000,1.000000,0.000000
648,0.439355,0.000000,1.000000,0.000000
649,0.435969,0.000000,1.000000,0.000000
650,0.434275,0.000000,1.000000,0.000000
651,0.420439,0.000000,1.000000,0.000000
652,0.430049,0.000000,1.000000,0.000000
653,0.428730,0.000000,1.000000,0.000000
654,0.438278,0.000000,1.000000,0.000000
655,0.478919,0.000000,1.000000,0.000000
656,0.489832,0.000000,1.000000,0.000000
657,0.499692,0.000000,1.000000,0.000000
658,0.393168,0.000000,1.000000,0.000000
659,0.451348,0.000000,1.000000,0.000000
660,0.463293,0.000000,1.000000,0.000000
661,0.429460,0.000000,1.000000,0.000000
662,0.405283,0.000000,1.000000,0.000000
663,0.389651,0.000000,1.000000,0.000000
664,0.391135,0.000000,1.000000,0.000000
665,0.391192,0.000000,1.000000,0.000000
666,0.382198,0.000000,1.000000,0.000000
667,0.367839,0.000000,1.000000,0.000000
668,0.370203,0.000000,1.000000,0.000000
669,0.400255,0.000000,1.000000,0.000000
670,0.409173,0.000000,1.000000,0.000000
671,0.406392,0.000000,1.000000,0.000000
672,0.408610,0.000000,1.000000,0.000000
673,0.419460,0.000000,1.000000,0.000000
674,0.401906,0.000000,1.000000,0.000000
675,0.389817,0.000000,1.000000,0.000000
676,0.406691,0.000000,1.000000,0.000000
677,0.422977,0.000000,1.000000,0.000000
678,0.430591,0.000000,1.000000,0.000000
679,0.488436,0.000000,1.000000,0.000000
680,0.365043,0.000000,1.000000,0.000000
681,0.463530,1.000000,0.000000,0.000000
682,0.564611,1.000000,0.000000,0.000000
683,0.553766,1.000000,0.000000,0.000000
684,0.544430,1.000000,0.000000,0.000000
685,0.514412,1.000000,0.000000,0.000000
686,0.482055,1.000000,0.000000,0.000000
687,0.456905,1.000000,0.000000,0.000000
688,0.454517,1.000000,0.000000,0.000000
689,0.447404,1.000000,0.000000,0.000000
690,0.431183,1.000000,0.000000,0.000000
691,0.425351,1.000000,0.000000,0.000000
692,0.438422,1.000000,0.000000,0.000000
693,0.466919,0.000000,1.000000,0.000000
694,0.470503,0.000000,1.000000,0.000000
695,0.455480,0.000000,1.000000,0.000000
696,0.456083,0.000000,1.000000,0.000000
697,0.455295,0.000000,1.000000,0.000000
698,0.442012,0.000000,1.000000,0.000000
699,0.422874,0.000000,1.000000,0.000000
700,0.420923,0.000000,1.000000,0.000000
701,0.443099,0.000000,1.000000,0.000000
702,0.458844,0.000000,1.000000,0.000000
703,0.455760,0.000000,1.000000,0.000000
704,0.333853,0.000000,1.000000,0.000000
705,0.462107,0.000000,1.000000,0.000000
706,0.560626,0.000000,1.000000,0.000000
707,0.518814,0.000000,1.000000,0.000000
708,0.508528,0.000000,1.000000,0.000000
709,0.484645,0.000000,1.000000,0.000000
710,0.468853,0.000000,1.000000,0.000000
711,0.459684,0.000000,1.000000,0.000000
712,0.462446,0.000000,1.000000,0.000000
713,0.461111,0.000000,1.000000,0.000000
714,0.435102,0.000000,1.000000,0.000000
715,0.411251,0.000000,1.000000,0.000000
716,0.413634,0.000000,1.000000,0.000000
717,0.453248,0.000000,1.000000,0.000000
718,0.468900,0.000000,1.000000,0.000000
719,0.448268,0.000000,1.000000,0.000000
720,0.437795,0.000000,1.000000,0.000000
721,0.433460,0.000000,1.000000,0.000000
722,0.428132,0.000000,1.000000,0.000000
723,0.391863,0.000000,1.000000,0.000000
724,0.380115,0.000000,1.000000,0.000000
725,0.405975,0.000000,1.000000,0.000000
726,0.453691,0.000000,1.000000,0.000000
727,0.476749,0.000000,1.000000,0.000000
728,0.370529,0.000000,1.000000,0.000000
729,0.457914,0.000000,1.000000,0.000000
730,0.504954,0.000000,1.000000,0.000000
731,0.466015,0.000000,1.000000,0.000000
732,0.450620,0.000000,1.000000,0.000000
733,0.424685,0.000000,1.000000,0.000000
734,0.408064,0.000000,1.000000,0.000000
735,0.395958,0.000000,1.000000,0.000000
736,0.398394,0.000000,1.000000,0.000000
737,0.399342,0.000000,1.000000,0.000000
738,0.396021,0.000000,1.000000,0.000000
739,0.377590,0.000000,1.000000,0.000000
740,0.380483,0.000000,1.000000,0.000000
741,0.413149,0.000000,1.000000,0.000000
742,0.424707,0.000000,1.000000,0.000000
743,0.421341,0.000000,1.000000,0.000000
744,0.425850,0.000000,1.000000,0.000000
745,0.407516,0.000000,1.000000,0.000000
746,0.402284,0.000000,1.000000,0.000000
747,0.395354,0.000000,1.000000,0.000000
748,0.399364,0.000000,1.000000,0.000000
749,0.409750,0.000000,1.000000,0.000000
750,0.418216,0.000000,1.000000,0.000000
751,0.440584,0.000000,1.000000,0.000000
752,0.327386,0.000000,1.000000,0.000000
753,0.417735,0.000000,1.000000,0.000000
754,0.505843,0.000000,1.000000,0.000000
755,0.505301,0.000000,1.000000,0.000000
756,0.508444,0.000000,1.000000,0.000000
757,0.482104,0.000000,1.000000,0.000000
758,0.463972,0.000000,1.000000,0.000000
759,0.458165,0.000000,1.000000,0.000000
760,0.466485,0.000000,1.000000,0.000000
761,0.483775,0.000000,1.000000,0.000000
762,0.489524,0.000000,1.000000,0.000000
763,0.443628,0.000000,1.000000,0.000000
764,0.420490,0.000000,1.000000,0.000000
765,0.420092,0.000000,1.000000,0.000000
766,0.412582,0.000000,1.000000,0.000000
767,0.392015,0.000000,1.000000,0.000000
768,0.386408,0.000000,1.000000,0.000000
769,0.379312,0.000000,1.000000,0.000000
770,0.370298,0.000000,1.000000,0.000000
771,0.353536,0.000000,1.000000,0.000000
772,0.356711,0.000000,1.000000,0.000000
773,0.367670,0.000000,1.000000,0.000000
774,0.376057,0.000000,1.000000,0.000000
775,0.393827,0.000000,1.000000,0.000000
776,0.303112,0.000000,1.000000,0.000000
777,0.391189,0.000000,1.000000,0.000000
778,0.475517,0.000000,1.000000,0.000000
779,0.479482,0.000000,1.000000,0.000000
780,0.480956,0.000000,1.000000,0.000000
781,0.467078,0.000000,1.000000,0.000000
782,0.463194,0.000000,1.000000,0.000000
783,0.471467,0.000000,1.000000,0.000000
784,0.494351,0.000000,1.000000,0.000000
785,0.496665,0.000000,1.000000,0.000000
786,0.484146,0.000000,1.000000,0.000000
787,0.455301,0.000000,1.000000,0.000000
788,0.416043,0.000000,1.000000,0.000000
789,0.415412,0.000000,1.000000,0.000000
790,0.406611,0.000000,1.000000,0.000000
791,0.383307,0.000000,1.000000,0.000000
792,0.379858,0.000000,1.000000,0.000000
793,0.372540,0.000000,1.000000,0.000000
794,0.366329,0.000000,1.000000,0.000000
795,0.329650,0.000000,1.000000,0.000000
796,0.324393,0.000000,1.000000,0.000000
797,0.338316,0.000000,1.000000,0.000000
798,0.347443,0.000000,1.000000,0.000000
799,0.359660,0.000000,1.000000,0.000000
800,0.268566,0.000000,1.000000,0.000000
801,0.360510,0.000000,1.000000,0.000000
802,0.416309,0.000000,1.000000,0.000000
803,0.403255,0.000000,1.000000,0.000000
804,0.404934,0.000000,1.000000,0.000000
805,0.403300,0.000000,1.000000,0.000000
806,0.401941,0.000000,1.000000,0.000000
807,0.413682,0.000000,1.000000,0.000000
808,0.431937,0.000000,1.000000,0.000000
809,0.433735,0.000000,1.000000,0.000000
810,0.425030,0.000000,1.000000,0.000000
811,0.412003,0.000000,1.000000,0.000000
812,0.394539,0.000000,1.000000,0.000000
813,0.397894,0.000000,1.000000,0.000000
814,0.390729,0.000000,1.000000,0.000000
815,0.363488,0.000000,1.000000,0.000000
816,0.358358,0.000000,1.000000,0.000000
817,0.352610,0.000000,1.000000,0.000000
818,0.340383,0.000000,1.000000,0.000000
819,0.314031,0.000000,1.000000,0.000000
820,0.311381,0.000000,1.000000,0.000000
821,0.324774,0.000000,1.000000,0.000000
822,0.335116,0.000000,1.000000,0.000000
823,0.341079,0.000000,1.000000,0.000000
824,0.355508,0.000000,1.000000,0.000000
825,0.376054,0.000000,1.000000,0.000000
826,0.297835,0.000000,1.000000,0.000000
827,0.387739,0.000000,1.000000,0.000000
828,0.428824,0.000000,1.000000,0.000000
829,0.406053,0.000000,1.000000,0.000000
830,0.387368,0.000000,1.000000,0.000000
831,0.387707,0.000000,1.000000,0.000000
832,0.415278,0.000000,1.000000,0.000000
833,0.417713,0.000000,1.000000,0.000000
834,0.419316,0.000000,1.000000,0.000000
835,0.413352,0.000000,1.000000,0.000000
836,0.391382,0.000000,1.000000,0.000000
837,0.395763,0.000000,1.000000,0.000000
838,0.392224,0.000000,1.000000,0.000000
839,0.375455,0.000000,1.000000,0.000000
840,0.368558,0.000000,1.000000,0.000000
841,0.365769,0.000000,1.000000,0.000000
842,0.355895,0.000000,1.000000,0.000000
843,0.345733,0.000000,1.000000,0.000000
844,0.348742,0.000000,1.000000,0.000000
845,0.358033,0.000000,1.000000,0.000000
846,0.365693,0.000000,1.000000,0.000000
847,0.380887,0.000000,1.000000,0.000000
848,0.288445,0.000000,1.000000,0.000000
849,0.379253,0.000000,1.000000,0.000000
850,0.461261,0.000000,1.000000,0.000000
851,0.467913,0.000000,1.000000,0.000000
852,0.479820,0.000000,1.000000,0.000000
853,0.475691,0.000000,1.000000,0.000000
854,0.463288,0.000000,1.000000,0.000000
855,0.460361,0.000000,1.000000,0.000000
856,0.474637,0.000000,1.000000,0.000000
857,0.478867,0.000000,1.000000,0.000000
858,0.478762,0.000000,1.000000,0.000000
859,0.448539,0.000000,1.000000,0.000000
860,0.417862,0.000000,1.000000,0.000000
861,0.455632,0.000000,1.000000,0.000000
862,0.450390,0.000000,1.000000,0.000000
863,0.411254,0.000000,1.000000,0.000000
864,0.391553,0.000000,1.000000,0.000000
865,0.378651,0.000000,1.000000,0.000000
866,0.376116,0.000000,1.000000,0.000000
867,0.360006,0.000000,1.000000,0.000000
868,0.355378,0.000000,1.000000,0.000000
869,0.368156,0.000000,1.000000,0.000000
870,0.371699,0.000000,1.000000,0.000000
871,0.389545,0.000000,1.000000,0.000000
872,0.293820,0.000000,1.000000,0.000000
873,0.385786,0.000000,1.000000,0.000000
874,0.460145,0.000000,1.000000,0.000000
875,0.456290,0.000000,1.000000,0.000000
876,0.471232,0.000000,1.000000,0.000000
877,0.471288,0.000000,1.000000,0.000000
878,0.471603,0.000000,1.000000,0.000000
879,0.482776,0.000000,1.000000,0.000000
880,0.511949,0.000000,1.000000,0.000000
881,0.512562,0.000000,1.000000,0.000000
882,0.498626,0.000000,1.000000,0.000000
883,0.478736,0.000000,1.000000,0.000000
884,0.435282,0.000000,1.000000,0.000000
885,0.418131,0.000000,1.000000,0.000000
886,0.403214,0.000000,1.000000,0.000000
887,0.375106,0.000000,1.000000,0.000000
888,0.361447,0.000000,1.000000,0.000000
889,0.346171,0.000000,1.000000,0.000000
890,0.336334,0.000000,1.000000,0.000000
891,0.310635,0.000000,1.000000,0.000000
892,0.310230,0.000000,1.000000,0.000000
893,0.328913,0.000000,1.000000,0.000000
894,0.334652,0.000000,1.000000,0.000000
895,0.342210,0.000000,1.000000,0.000000
896,0.256542,0.000000,1.000000,0.000000
897,0.328881,0.000000,1.000000,0.000000
898,0.391814,0.000000,1.000000,0.000000
899,0.401151,0.000000,1.000000,0.000000
900,0.409939,0.000000,1.000000,0.000000
901,0.405457,0.000000,1.000000,0.000000
902,0.400341,0.000000,1.000000,0.000000
903,0.406605,0.000000,1.000000,0.000000
904,0.425075,0.000000,1.000000,0.000000
905,0.431641,0.000000,1.000000,0.000000
906,0.430096,0.000000,1.000000,0.000000
907,0.418475,0.000000,1.000000,0.000000
908,0.386274,0.000000,1.000000,0.000000
909,0.391145,0.000000,1.000000,0.000000
910,0.391467,0.000000,1.000000,0.000000
911,0.365892,0.000000,1.000000,0.000000
912,0.357769,0.000000,1.000000,0.000000
913,0.350024,0.000000,1.000000,0.000000
914,0.340524,0.000000,1.000000,0.000000
915,0.327842,0.000000,1.000000,0.000000
916,0.327925,0.000000,1.000000,0.000000
917,0.337880,0.000000,1.000000,0.000000
918,0.348184,0.000000,1.000000,0.000000
919,0.367090,0.000000,1.000000,0.000000
920,0.279915,0.000000,1.000000,0.000000
921,0.364369,0.000000,1.000000,0.000000
922,0.440308,0.000000,1.000000,0.000000
923,0.459311,0.000000,1.000000,0.000000
924,0.476924,0.000000,1.000000,0.000000
925,0.472828,0.000000,1.000000,0.000000
926,0.468313,0.000000,1.000000,0.000000
927,0.466183,0.000000,1.000000,0.000000
928,0.477588,0.000000,1.000000,0.000000
929,0.478971,0.000000,1.000000,0.000000
930,0.468425,0.000000,1.000000,0.000000
931,0.456131,0.000000,1.000000,0.000000
932,0.425114,0.000000,1.000000,0.000000
933,0.420573,0.000000,1.000000,0.000000
934,0.408018,0.000000,1.000000,0.000000
935,0.381282,0.000000,1.000000,0.000000
936,0.369401,0.000000,1.000000,0.000000
937,0.355048,0.000000,1.000000,0.000000
938,0.351027,0.000000,1.000000,0.000000
939,0.338267,0.000000,1.000000,0.000000
940,0.332531,0.000000,1.000000,0.000000
941,0.342733,0.000000,1.000000,0.000000
942,0.342339,0.000000,1.000000,0.000000
943,0.359358,0.000000,1.000000,0.000000
944,0.283645,0.000000,1.000000,0.000000
945,0.371105,0.000000,1.000000,0.000000
946,0.441568,0.000000,1.000000,0.000000
947,0.454761,0.000000,1.000000,0.000000
948,0.471292,0.000000,1.000000,0.000000
949,0.470178,0.000000,1.000000,0.000000
950,0.464428,0.000000,1.000000,0.000000
951,0.463221,0.000000,1.000000,0.000000
952,0.477631,0.000000,1.000000,0.000000
953,0.488184,0.000000,1.000000,0.000000
954,0.491469,0.000000,1.000000,0.000000
955,0.460229,0.000000,1.000000,0.000000
956,0.417784,0.000000,1.000000,0.000000
957,0.423847,0.000000,1.000000,0.000000
958,0.426967,0.000000,1.000000,0.000000
959,0.411223,0.000000,1.000000,0.000000
960,0.428759,0.000000,1.000000,0.000000
961,0.439382,0.000000,1.000000,0.000000
962,0.459205,0.000000,1.000000,0.000000
963,0.420152,0.000000,1.000000,0.000000
964,0.377946,0.000000,1.000000,0.000000
965,0.409199,0.000000,1.000000,0.000000
966,0.438279,0.000000,1.000000,0.000000
967,0.466340,0.000000,1.000000,0.000000
968,0.324463,0.000000,1.000000,0.000000
969,0.409033,0.000000,1.000000,0.000000
970,0.518106,0.000000,1.000000,0.000000
971,0.493619,0.000000,1.000000,0.000000
972,0.430847,0.000000,1.000000,0.000000
973,0.391610,0.000000,1.000000,0.000000
974,0.377922,0.000000,1.000000,0.000000
975,0.375321,0.000000,1.000000,0.000000
976,0.387227,0.000000,1.000000,0.000000
977,0.384254,0.000000,1.000000,0.000000
978,0.384208,0.000000,1.000000,0.000000
979,0.380545,0.000000,1.000000,0.000000
980,0.392644,0.000000,1.000000,0.000000
981,0.432487,0.000000,1.000000,0.000000
982,0.432546,0.000000,1.000000,0.000000
983,0.399899,0.000000,1.000000,0.000000
984,0.386648,0.000000,1.000000,0.000000
985,0.372188,0.000000,1.000000,0.000000
986,0.358047,0.000000,1.000000,0.000000
987,0.340304,0.000000,1.000000,0.000000
988,0.347805,0.000000,1.000000,0.000000
989,0.361742,0.000000,1.000000,0.000000
990,0.419276,0.000000,1.000000,0.000000
991,0.431397,0.000000,1.000000,0.000000
992,0.483650,0.000000,1.000000,0.000000
993,0.518881,0.000000,1.000000,0.000000
994,0.370743,0.000000,1.000000,0.000000
995,0.446924,0.000000,1.000000,0.000000
996,0.478013,0.000000,1.000000,0.000000
997,0.471779,0.000000,1.000000,0.000000
998,0.460123,0.000000,1.000000,0.000000
999,0.443331,0.000000,1.000000,0.000000
1000,0.485464,0.000000,1.000000,0.000000
1001,0.530897,0.000000,1.000000,0.000000
1002,0.537952,0.000000,1.000000,0.000000
1003,0.626653,0.000000,1.000000,0.000000
1004,0.600244,0.000000,1.000000,0.000000
1005,0.615621,0.000000,1.000000,0.000000
1006,0.678602,0.000000,1.000000,0.000000
1007,0.724156,0.000000,1.000000,0.000000
1008,0.609243,0.000000,1.000000,0.000000
1009,0.564567,0.000000,1.000000,0.000000
1010,0.553461,0.000000,1.000000,0.000000
1011,0.545039,0.000000,1.000000,0.000000
1012,0.568012,0.000000,1.000000,0.000000
1013,0.615886,0.000000,1.000000,0.000000
1014,0.613494,0.000000,1.000000,0.000000
1015,0.626819,0.000000,1.000000,0.000000
1016,0.449135,0.000000,1.000000,0.000000
1017,0.514046,0.000000,1.000000,0.000000
1018,0.587673,0.000000,1.000000,0.000000
1019,0.551525,0.000000,1.000000,0.000000
1020,0.523538,0.000000,1.000000,0.000000
1021,0.494923,0.000000,1.000000,0.000000
1022,0.472115,0.000000,1.000000,0.000000
1023,0.463447,0.000000,1.000000,0.000000
1024,0.467103,0.000000,1.000000,0.000000
1025,0.462557,0.000000,1.000000,0.000000
1026,0.456627,0.000000,1.000000,0.000000
1027,0.444807,0.000000,1.000000,0.000000
1028,0.450833,0.000000,1.000000,0.000000
1029,0.505447,0.000000,1.000000,0.000000
1030,0.507084,0.000000,1.000000,0.000000
1031,0.469083,0.000000,1.000000,0.000000
1032,0.456544,0.000000,1.000000,0.000000
1033,0.445198,0.000000,1.000000,0.000000
1034,0.455624,0.000000,1.000000,0.000000
1035,0.487170,0.000000,1.000000,0.000000
1036,0.489257,0.000000,1.000000,0.000000
1037,0.460288,0.000000,1.000000,0.000000
1038,0.446932,0.000000,1.000000,0.000000
1039,0.474882,0.000000,1.000000,0.000000
1040,0.359428,0.000000,1.000000,0.000000
1041,0.495736,0.000000,1.000000,0.000000
1042,0.564924,0.000000,1.000000,0.000000
1043,0.534396,0.000000,1.000000,0.000000
1044,0.512711,0.000000,1.000000,0.000000
1045,0.487493,0.000000,1.000000,0.000000
1046,0.466624,0.000000,1.000000,0.000000
1047,0.453490,0.000000,1.000000,0.000000
1048,0.457121,0.000000,1.000000,0.000000
1049,0.453460,0.000000,1.000000,0.000000
1050,0.432712,0.000000,1.000000,0.000000
1051,0.407835,0.000000,1.000000,0.000000
1052,0.394237,0.000000,1.000000,0.000000
1053,0.416883,0.000000,1.000000,0.000000
1054,0.432855,0.000000,1.000000,0.000000
1055,0.420424,0.000000,1.000000,0.000000
1056,0.413933,0.000000,1.000000,0.000000
1057,0.403402,0.000000,1.000000,0.000000
1058,0.420337,0.000000,1.000000,0.000000
1059,0.418652,0.000000,1.000000,0.000000
1060,0.418407,0.000000,1.000000,0.000000
1061,0.475897,0.000000,1.000000,0.000000
1062,0.500791,0.000000,1.000000,0.000000
1063,0.538159,0.000000,1.000000,0.000000
1064,0.426539,0.000000,1.000000,0.000000
1065,0.508248,0.000000,1.000000,0.000000
1066,0.538513,0.000000,1.000000,0.000000
1067,0.476908,0.000000,1.000000,0.000000
1068,0.451550,0.000000,1.000000,0.000000
1069,0.426669,0.000000,1.000000,0.000000
1070,0.402053,0.000000,1.000000,0.000000
1071,0.391012,0.000000,1.000000,0.000000
1072,0.407677,0.000000,1.000000,0.000000
1073,0.412686,0.000000,1.000000,0.000000
1074,0.452210,0.000000,1.000000,0.000000
1075,0.471971,0.000000,1.000000,0.000000
1076,0.476243,0.000000,1.000000,0.000000
1077,0.533303,0.000000,1.000000,0.000000
1078,0.539886,0.000000,1.000000,0.000000
1079,0.535445,0.000000,1.000000,0.000000
1080,0.557945,0.000000,1.000000,0.000000
1081,0.532331,0.000000,1.000000,0.000000
1082,0.533689,0.000000,1.000000,0.000000
1083,0.522745,0.000000,1.000000,0.000000
1084,0.511303,0.000000,1.000000,0.000000
1085,0.540796,0.000000,1.000000,0.000000
1086,0.579073,0.000000,1.000000,0.000000
1087,0.607465,0.000000,1.000000,0.000000
1088,0.480829,0.000000,1.000000,0.000000
1089,0.577201,0.000000,1.000000,0.000000
1090,0.629007,0.000000,1.000000,0.000000
1091,0.565648,0.000000,1.000000,0.000000
1092,0.521871,0.000000,1.000000,0.000000
1093,0.496782,0.000000,1.000000,0.000000
1094,0.469745,0.000000,1.000000,0.000000
1095,0.455807,0.000000,1.000000,0.000000
1096,0.460813,0.000000,1.000000,0.000000
1097,0.456289,0.000000,1.000000,0.000000
1098,0.436040,0.000000,1.000000,0.000000
1099,0.423538,0.000000,1.000000,0.000000
1100,0.424619,0.000000,1.000000,0.000000
1101,0.463368,0.000000,1.000000,0.000000
1102,0.473901,0.000000,1.000000,0.000000
1103,0.456166,0.000000,1.000000,0.000000
1104,0.467178,0.000000,1.000000,0.000000
1105,0.475716,0.000000,1.000000,0.000000
1106,0.480698,0.000000,1.000000,0.000000
1107,0.462324,0.000000,1.000000,0.000000
1108,0.482381,0.000000,1.000000,0.000000
1109,0.555036,0.000000,1.000000,0.000000
1110,0.565960,0.000000,1.000000,0.000000
1111,0.579934,0.000000,1.000000,0.000000
1112,0.493002,0.000000,1.000000,0.000000
1113,0.602148,0.000000,1.000000,0.000000
1114,0.641827,0.000000,1.000000,0.000000
1115,0.559664,0.000000,1.000000,0.000000
1116,0.509626,0.000000,1.000000,0.000000
1117,0.488409,0.000000,1.000000,0.000000
1118,0.467591,0.000000,1.000000,0.000000
1119,0.456420,0.000000,1.000000,0.000000
1120,0.460609,0.000000,1.000000,0.000000
1121,0.454594,0.000000,1.000000,0.000000
1122,0.436130,0.000000,1.000000,0.000000
1123,0.415624,0.000000,1.000000,0.000000
